name	type	units
AF3	n/a	n/a
F7	n/a	n/a
F3	n/a	n/a
FC5	n/a	n/a
T7	n/a	n/a
P7	n/a	n/a
O1	n/a	n/a
O2	n/a	n/a
P8	n/a	n/a
T8	n/a	n/a
FC6	n/a	n/a
F4	n/a	n/a
F8	n/a	n/a
AF4	n/a	n/a
